nameseq,avg_betweenness.1-mer,avg_degree.1-mer,assortativity_degree.1-mer,maxdegree.1-mer,mindegree.1-mer,std_degree.1-mer,average_path_length.1-mer,transitivity_avglocal_undirected.1-mer,transitivity_undirected.1-mer,number_of_edges.1-mer,motifs3.1-mer,motifs4.1-mer,authority_score.1-mer,closeness.1-mer,Burts_constraint.1-mer,count_multiple.1-mer,density.1-mer,diameter.1-mer,eccentricity.1-mer,edge_betweenness.1-mer,hub_score.1-mer,maxdegreetwo.1-mer,neighborhood_size.1-mer,radius.1-mer,avg_weighted_degree.1-mer,number_vertices.1-mer,avg_betweenness.2-mer,avg_degree.2-mer,assortativity_degree.2-mer,maxdegree.2-mer,mindegree.2-mer,std_degree.2-mer,average_path_length.2-mer,transitivity_avglocal_undirected.2-mer,transitivity_undirected.2-mer,number_of_edges.2-mer,motifs3.2-mer,motifs4.2-mer,authority_score.2-mer,closeness.2-mer,Burts_constraint.2-mer,count_multiple.2-mer,density.2-mer,diameter.2-mer,eccentricity.2-mer,edge_betweenness.2-mer,hub_score.2-mer,maxdegreetwo.2-mer,neighborhood_size.2-mer,radius.2-mer,avg_weighted_degree.2-mer,number_vertices.2-mer,avg_betweenness.3-mer,avg_degree.3-mer,assortativity_degree.3-mer,maxdegree.3-mer,mindegree.3-mer,std_degree.3-mer,average_path_length.3-mer,transitivity_avglocal_undirected.3-mer,transitivity_undirected.3-mer,number_of_edges.3-mer,motifs3.3-mer,motifs4.3-mer,authority_score.3-mer,closeness.3-mer,Burts_constraint.3-mer,count_multiple.3-mer,density.3-mer,diameter.3-mer,eccentricity.3-mer,edge_betweenness.3-mer,hub_score.3-mer,maxdegreetwo.3-mer,neighborhood_size.3-mer,radius.3-mer,avg_weighted_degree.3-mer,number_vertices.3-mer,avg_betweenness.4-mer,avg_degree.4-mer,assortativity_degree.4-mer,maxdegree.4-mer,mindegree.4-mer,std_degree.4-mer,average_path_length.4-mer,transitivity_avglocal_undirected.4-mer,transitivity_undirected.4-mer,number_of_edges.4-mer,motifs3.4-mer,motifs4.4-mer,authority_score.4-mer,closeness.4-mer,Burts_constraint.4-mer,count_multiple.4-mer,density.4-mer,diameter.4-mer,eccentricity.4-mer,edge_betweenness.4-mer,hub_score.4-mer,maxdegreetwo.4-mer,neighborhood_size.4-mer,radius.4-mer,avg_weighted_degree.4-mer,number_vertices.4-mer,avg_betweenness.5-mer,avg_degree.5-mer,assortativity_degree.5-mer,maxdegree.5-mer,mindegree.5-mer,std_degree.5-mer,average_path_length.5-mer,transitivity_avglocal_undirected.5-mer,transitivity_undirected.5-mer,number_of_edges.5-mer,motifs3.5-mer,motifs4.5-mer,authority_score.5-mer,closeness.5-mer,Burts_constraint.5-mer,count_multiple.5-mer,density.5-mer,diameter.5-mer,eccentricity.5-mer,edge_betweenness.5-mer,hub_score.5-mer,maxdegreetwo.5-mer,neighborhood_size.5-mer,radius.5-mer,avg_weighted_degree.5-mer,number_vertices.5-mer,label
P226,0.0,10.0,0.009009009009010423,12.0,6.0,2.449489742783178,1.0,1.0,1.0,20.0,4.0,1.0,0.8644779229817892,1.0,0.9291283878279323,2.4999999999999996,3.3333333333333335,1.0,1.0,0.30000000000000004,0.8644779229817892,8.0,4.0,1.0,10.0,4.0,6.0,3.4545454545454546,0.08491761723700822,6.0,1.0,1.5587661999529314,2.2,0.2833333333333333,0.2222222222222222,19.0,23.0,37.0,0.4270237158637686,0.46254467165638374,0.6016501823793491,1.3157894736842108,0.34545454545454546,4.0,3.4545454545454546,6.368421052631579,0.4270237158637686,6.0,3.545454545454545,3.0,3.4545454545454546,11.0,24.4375,2.250000000000001,0.11111111111111131,4.0,1.0,0.75,4.258333333333334,0.1,0.13636363636363635,18.0,20.0,25.0,0.33213417768363984,0.246057060363076,0.546657986111111,1.0,0.15,11.0,8.5625,28.388888888888893,0.33213417768363984,4.0,3.1249999999999996,6.0,2.250000000000001,16.0,45.333333333333336,1.8888888888888886,-0.062500000000001,2.0,1.0,0.3142696805273545,6.333333333333333,0.0,0.0,17.0,16.0,15.0,0.672753643635612,0.16530820971063842,0.5555555555555557,1.0,0.1111111111111111,17.0,13.0,57.0,0.672753643635612,2.0,2.888888888888888,9.0,1.8888888888888886,18.0,39.99999999999999,1.8823529411764703,-0.06666666666666667,2.0,1.0,0.32218973970892123,6.0,0.0,0.0,16.0,15.0,14.0,0.6775024097816038,0.17448701419372714,0.5588235294117648,1.0,0.11764705882352941,16.0,12.235294117647058,51.0,0.6775024097816038,2.0,2.8823529411764697,8.0,1.8823529411764703,17.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
P227,0.0,10.0,-0.11059978524313697,15.0,5.0,4.527692569068709,1.0,1.0,1.0,20.0,4.0,1.0,0.7465331672780013,1.0,0.9287111111111112,3.3000000000000003,3.3333333333333335,1.0,1.0,0.30000000000000004,0.7465331672780013,10.0,4.0,1.0,10.0,4.0,4.454545454545454,3.4545454545454546,0.030612244897958628,6.0,1.0,1.4373989364401722,1.8909090909090909,0.18,0.20930232558139536,19.0,37.0,80.0,0.5057574051443742,0.5412359281272876,0.47862303591470257,1.1052631578947372,0.34545454545454546,4.0,3.0,5.473684210526316,0.5057574051443742,6.0,4.090909090909091,2.0,3.4545454545454546,11.0,27.833333333333332,1.9999999999999998,-0.2941176470588241,4.0,1.0,0.5773502691896257,4.2745098039215685,0.0,0.0,18.0,21.0,26.0,0.3033973619458177,0.23635721768741516,0.5416666666666666,1.0,0.11764705882352941,9.0,7.555555555555555,36.33333333333333,0.3033973619458177,4.0,3.0,7.0,1.9999999999999998,18.0,45.333333333333336,1.8888888888888886,-0.062500000000001,2.0,1.0,0.3142696805273545,6.333333333333333,0.0,0.0,17.0,16.0,15.0,0.672753643635612,0.16530820971063842,0.5555555555555557,1.0,0.1111111111111111,17.0,13.0,57.0,0.672753643635612,2.0,2.8888888888888893,9.0,1.8888888888888886,18.0,39.99999999999999,1.8823529411764701,-0.06666666666666667,2.0,1.0,0.32218973970892123,6.0,0.0,0.0,16.0,15.0,14.0,0.338751204890802,0.1744870141937272,0.5588235294117649,1.0,0.11764705882352941,16.0,12.235294117647058,51.0,0.338751204890802,2.0,2.8823529411764706,8.0,1.8823529411764701,17.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
P228,0.0,10.0,0.20716112531969294,16.0,6.0,3.7416573867739413,1.0,1.0,1.0,20.0,4.0,1.0,0.6972293343509429,1.0,0.885079089506173,2.9,3.3333333333333335,1.0,1.0,0.30000000000000004,0.6972293343509429,8.0,4.0,1.0,10.0,4.0,9.153846153846153,2.923076923076923,0.33012820512820495,8.0,2.0,1.6390212117432705,2.5256410256410255,0.10256410256410256,0.09375,19.0,30.0,54.0,0.28934004754053844,0.4051799591534368,0.4557291666666667,1.1052631578947372,0.24358974358974358,5.0,4.230769230769231,10.36842105263158,0.28934004754053844,4.0,3.6153846153846154,3.0,2.923076923076923,13.0,45.33333333333333,2.0,0.4117647058823527,4.0,1.0,0.5773502691896257,6.333333333333333,0.0,0.0,18.0,16.0,15.0,0.19883961318260512,0.1653082097106384,0.5555555555555556,1.0,0.11764705882352941,17.0,13.0,53.833333333333336,0.19883961318260512,2.0,2.888888888888889,9.0,2.0,18.0,45.333333333333336,1.8888888888888886,-0.062500000000001,2.0,1.0,0.3142696805273545,6.333333333333333,0.0,0.0,17.0,16.0,15.0,0.672753643635612,0.1653082097106384,0.5555555555555557,1.0,0.1111111111111111,17.0,13.0,57.0,0.672753643635612,2.0,2.888888888888889,9.0,1.8888888888888886,18.0,40.0,1.8823529411764706,-0.06666666666666667,2.0,1.0,0.32218973970892123,6.0,0.0,0.0,16.0,15.0,14.0,0.6775024097816041,0.17448701419372717,0.5588235294117647,1.0,0.11764705882352941,16.0,12.23529411764706,51.0,0.6775024097816041,2.0,2.8823529411764706,8.0,1.8823529411764706,17.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
P229,0.0,10.0,-0.013824884792631758,12.0,9.0,1.224744871391589,1.0,1.0,1.0,20.0,4.0,1.0,0.8498329122313837,1.0,0.9236869331065761,2.2999999999999994,3.3333333333333335,1.0,1.0,0.3,0.8498329122313837,8.0,4.0,1.0,10.0,4.0,12.785714285714286,2.714285714285714,-0.5966386554621838,4.0,1.0,1.0301575072754254,2.967032967032967,0.13888888888888887,0.1,19.0,28.0,47.0,0.3754528504436928,0.3491567960798196,0.5729166666666666,1.210526315789474,0.2087912087912088,7.0,5.5,14.210526315789476,0.3754528504436928,4.0,3.4285714285714284,4.0,2.714285714285714,14.0,42.8888888888889,1.9999999999999998,-0.2941176470588241,4.0,1.0,0.5773502691896257,6.045751633986928,0.13541666666666669,0.14285714285714285,18.0,19.0,19.0,0.223600252926506,0.1722542177125066,0.6006944444444445,1.0,0.11764705882352941,15.0,11.888888888888886,51.38888888888889,0.223600252926506,4.0,3.0,8.0,1.9999999999999998,18.0,45.333333333333336,1.8888888888888888,-0.062500000000001,2.0,1.0,0.3142696805273545,6.333333333333333,0.0,0.0,17.0,16.0,15.0,0.6727536436356121,0.16530820971063837,0.5555555555555556,1.0,0.1111111111111111,17.0,13.0,57.0,0.6727536436356121,2.0,2.888888888888889,9.0,1.8888888888888888,18.0,40.0,1.8823529411764706,-0.06666666666666667,2.0,1.0,0.32218973970892123,6.0,0.0,0.0,16.0,15.0,14.0,0.6775024097816031,0.17448701419372717,0.5588235294117647,1.0,0.11764705882352941,16.0,12.23529411764706,51.0,0.6775024097816031,2.0,2.8823529411764706,8.0,1.8823529411764706,17.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
P230,0.0,10.0,0.10894308943089505,14.0,7.0,2.7386127875258306,1.0,1.0,1.0,20.0,4.0,1.0,0.7458848323796442,1.0,0.8708046037344978,3.2999999999999994,3.3333333333333335,1.0,1.0,0.3,0.7458848323796442,10.0,4.0,1.0,10.0,4.0,13.692307692307692,2.923076923076923,-0.041315345699831724,7.0,2.0,1.4390989949130544,3.282051282051282,0.3222222222222222,0.2727272727272727,19.0,27.0,42.0,0.35000795314357386,0.31973572615509493,0.6028557256235827,1.210526315789474,0.24358974358974358,8.0,6.461538461538461,13.473684210526317,0.35000795314357386,7.0,3.4615384615384617,4.0,2.923076923076923,13.0,51.00000000000001,1.8947368421052626,-0.058823529411764955,2.0,1.0,0.30689220499185793,6.666666666666667,0.0,0.0,18.0,17.0,16.0,0.3406387344736619,0.15704659176003724,0.5526315789473687,1.0,0.10526315789473684,18.0,13.736842105263158,63.333333333333336,0.3406387344736619,2.0,2.894736842105263,9.0,1.8947368421052626,19.0,45.333333333333336,1.8888888888888886,-0.062500000000001,2.0,1.0,0.3142696805273545,6.333333333333333,0.0,0.0,17.0,16.0,15.0,0.672753643635612,0.16530820971063845,0.5555555555555557,1.0,0.1111111111111111,17.0,13.0,57.0,0.672753643635612,2.0,2.888888888888888,9.0,1.8888888888888886,18.0,40.0,1.8823529411764703,-0.06666666666666667,2.0,1.0,0.32218973970892123,6.0,0.0,0.0,16.0,15.0,14.0,0.6775024097815994,0.17448701419372714,0.5588235294117648,1.0,0.11764705882352941,16.0,12.235294117647058,51.0,0.6775024097815994,2.0,2.88235294117647,8.0,1.8823529411764703,17.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
P231,0.25,10.0,-0.16616731965890563,15.0,7.0,3.082207001484488,1.1666666666666667,0.8333333333333333,0.75,20.0,4.0,1.0,0.714358781028156,0.875,0.9017922666651259,4.1,3.3333333333333335,2.0,1.5,0.35000000000000014,0.714358781028156,13.0,3.5,1.0,10.0,4.0,5.454545454545455,3.454545454545454,0.022633744855966597,7.0,2.0,1.8763424945954812,2.090909090909091,0.31212121212121213,0.1875,19.0,28.0,56.0,0.41771314811513477,0.49032494540515936,0.5714028035456606,1.5263157894736845,0.34545454545454546,4.0,3.181818181818182,6.052631578947368,0.41771314811513477,7.0,3.727272727272727,2.0,3.454545454545454,11.0,14.000000000000002,2.4,0.11547911547911514,5.0,2.0,0.879393730551528,3.0,0.0,0.0,18.0,25.0,42.0,0.34335628396696816,0.3437666973301443,0.47237037037037033,1.1111111111111116,0.17142857142857143,6.0,5.066666666666666,17.5,0.34335628396696816,5.0,3.266666666666667,4.0,2.4,15.0,27.058823529411764,2.0,-0.030303030303030776,3.0,1.0,0.3429971702850177,4.382352941176471,0.0,0.0,17.0,18.0,20.0,0.4171366971232889,0.23590848516645405,0.519607843137255,1.0,0.125,11.0,8.352941176470589,35.05882352941176,0.4171366971232889,3.0,3.0,6.0,2.0,17.0,40.0,1.8823529411764703,-0.06666666666666667,2.0,1.0,0.32218973970892123,6.0,0.0,0.0,16.0,15.0,14.0,0.6775024097816037,0.17448701419372714,0.5588235294117648,1.0,0.11764705882352941,16.0,12.235294117647058,51.0,0.6775024097816037,2.0,2.8823529411764697,8.0,1.8823529411764703,17.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
P232,0.25,10.0,0.17419354838709644,16.0,4.0,4.743416490252569,1.1666666666666667,0.8333333333333333,0.75,20.0,4.0,1.0,0.6577960067903795,0.875,0.8042168209876547,3.3,3.3333333333333335,2.0,1.5,0.35,0.6577960067903795,9.0,3.5,1.0,10.0,4.0,6.1818181818181825,3.4545454545454546,0.5198161975875933,8.0,1.0,1.9708621262435273,2.2363636363636363,0.06666666666666667,0.11538461538461539,19.0,24.0,43.0,0.36742461707164303,0.46012151673503376,0.5013020833333334,1.4210526315789476,0.34545454545454546,5.0,3.727272727272727,6.473684210526315,0.36742461707164303,6.0,3.5454545454545454,3.0,3.4545454545454546,11.0,13.0,2.4,0.03678929765886234,4.0,1.0,0.879393730551528,2.857142857142857,0.0,0.0,18.0,26.0,46.0,0.45238690088823574,0.3579204741552714,0.48888888888888893,1.0,0.17142857142857143,6.0,4.933333333333333,16.666666666666664,0.45238690088823574,4.0,3.2666666666666666,4.0,2.4,15.0,45.333333333333336,1.8888888888888886,-0.062500000000001,2.0,1.0,0.3142696805273545,6.333333333333333,0.0,0.0,17.0,16.0,15.0,0.672753643635612,0.16530820971063845,0.5555555555555557,1.0,0.1111111111111111,17.0,13.0,57.0,0.672753643635612,2.0,2.888888888888889,9.0,1.8888888888888886,18.0,40.0,1.8823529411764703,-0.06666666666666667,2.0,1.0,0.32218973970892123,6.0,0.0,0.0,16.0,15.0,14.0,0.6775024097816037,0.17448701419372714,0.5588235294117648,1.0,0.11764705882352941,16.0,12.23529411764706,51.0,0.6775024097816037,2.0,2.8823529411764706,8.0,1.8823529411764703,17.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
P233,0.25,10.0,-0.17121794206209134,17.0,4.0,6.041522986797286,1.1666666666666667,0.8333333333333333,0.75,20.0,4.0,1.0,0.6622398014537708,0.875,0.9800485008818342,3.4,3.3333333333333335,2.0,1.5,0.3499999999999999,0.6622398014537708,9.0,3.5,1.0,10.0,4.0,3.7777777777777777,4.222222222222222,0.5024121295658168,10.0,2.0,2.3465235646603197,1.9444444444444444,0.24074074074074073,0.2608695652173913,19.0,19.0,29.0,0.330405851568645,0.5271965316340962,0.5375916666666667,1.7368421052631577,0.5277777777777778,4.0,2.9999999999999996,3.6842105263157894,0.330405851568645,5.0,3.6666666666666665,2.0,4.222222222222222,9.0,12.461538461538462,2.769230769230769,0.5417256011315419,6.0,1.0,1.309952797378954,3.076923076923077,0.0,0.0,18.0,18.0,25.0,0.2873362822341788,0.33434678640462845,0.5064102564102564,1.3333333333333335,0.23076923076923075,7.0,5.538461538461537,13.333333333333334,0.2873362822341788,4.0,3.153846153846154,4.0,2.769230769230769,13.0,21.133333333333336,2.2666666666666666,0.27302631578947384,4.0,1.0,0.9285592184789413,4.019047619047619,0.11538461538461539,0.13636363636363635,17.0,20.0,28.0,0.32563730739305247,0.2635514736605662,0.5671875,1.1176470588235299,0.1619047619047619,11.0,8.133333333333335,24.823529411764707,0.32563730739305247,4.0,3.1333333333333337,6.0,2.2666666666666666,15.0,22.9375,1.9999999999999998,-0.06666666666666667,4.0,1.0,0.6123724356957945,4.058333333333334,0.0,0.0,16.0,19.0,26.0,0.32912414523193145,0.26054373084907334,0.546875,1.0,0.13333333333333333,10.0,7.437499999999999,30.4375,0.32912414523193145,4.0,2.9999999999999996,5.0,1.9999999999999998,16.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
P234,0.5,10.0,0.06583982055680034,17.0,1.0,6.745368781616021,1.3333333333333333,0.7777777777777777,0.6,20.0,3.0,1.0,0.6038517474508073,0.775,1.0878739316239325,5.9,3.3333333333333335,2.0,1.75,0.4,0.6038517474508073,13.0,3.0,1.0,10.0,4.0,9.9,3.8000000000000003,0.4442653155228005,10.0,1.0,2.9933259094191533,3.2,0.3333333333333333,0.375,19.0,12.0,11.0,0.29906043774690194,0.32492471475393675,0.7732746913580248,2.7894736842105265,0.4222222222222222,7.0,5.800000000000001,7.578947368421051,0.29906043774690194,10.0,3.1999999999999997,4.0,3.8000000000000003,10.0,15.615384615384615,2.7692307692307696,0.32595744680851063,7.0,1.0,1.5268794800984007,3.6025641025641026,0.07575757575757575,0.15,18.0,18.0,24.0,0.2522344548437797,0.2909436912684034,0.5706927001569858,1.7777777777777777,0.23076923076923075,9.0,7.0769230769230775,15.61111111111111,0.2522344548437797,7.0,3.1538461538461537,5.0,2.7692307692307696,13.0,24.933333333333334,2.266666666666667,0.16118421052631593,4.0,1.0,0.9285592184789414,4.561904761904762,0.0,0.0,17.0,18.0,23.0,0.21143211207115106,0.2283056403090332,0.5666666666666667,1.3529411764705885,0.1619047619047619,11.0,8.866666666666664,28.17647058823529,0.21143211207115106,4.0,2.9999999999999996,6.0,2.266666666666667,15.0,32.0,2.0,-0.06666666666666667,4.0,1.0,0.6123724356957945,5.266666666666667,0.0,0.0,16.0,15.0,15.0,0.2010103680901705,0.19936732205295615,0.5859375000000001,1.1250000000000002,0.13333333333333333,14.0,10.625000000000002,39.5,0.2010103680901705,4.0,2.8749999999999996,7.0,2.0,16.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
P235,0.25,10.0,-0.22998862741667475,19.0,2.0,6.041522986797286,1.1666666666666667,0.8333333333333333,0.75,20.0,4.0,1.0,0.6145786976142532,0.875,1.028399913959667,4.3999999999999995,3.3333333333333335,2.0,1.5,0.35000000000000003,0.6145786976142532,13.0,3.5,1.0,10.0,4.0,5.499999999999999,3.8,0.21402877697841682,8.0,1.0,2.227105745132009,2.2222222222222223,0.07407407407407407,0.14285714285714285,19.0,19.0,29.0,0.40366626981573983,0.46276508960147406,0.5516371527777778,2.0526315789473686,0.4222222222222222,4.0,3.5,5.2631578947368425,0.40366626981573983,8.0,3.4000000000000004,3.0,3.8,10.0,14.866666666666667,2.4,-0.01886792452830152,5.0,1.0,1.019803902718557,3.123809523809524,0.0,0.0,18.0,22.0,35.0,0.3344215018622594,0.33065866246950004,0.5353333333333334,1.2222222222222225,0.17142857142857143,7.0,5.4,18.222222222222225,0.3344215018622594,5.0,3.1333333333333333,4.0,2.4,15.0,32.470588235294116,1.9999999999999998,-0.030303030303030776,3.0,1.0,0.3429971702850177,5.0588235294117645,0.0,0.0,17.0,18.0,20.0,0.3969459177307684,0.20618713997428284,0.519607843137255,1.0,0.125,13.0,10.176470588235293,40.47058823529411,0.3969459177307684,3.0,3.0,7.0,1.9999999999999998,17.0,40.0,1.8823529411764703,-0.06666666666666667,2.0,1.0,0.32218973970892123,6.0,0.0,0.0,16.0,15.0,14.0,0.677502409781604,0.17448701419372717,0.5588235294117648,1.0,0.11764705882352941,16.0,12.235294117647058,51.0,0.677502409781604,2.0,2.8823529411764706,8.0,1.8823529411764703,17.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
P236,1.0,10.0,-0.6000000000000023,12.0,8.0,1.5811388300841898,1.6666666666666667,0.0,0.0,20.0,2.0,1.0,0.7978060026648409,0.625,0.8070764462809918,7.7,3.3333333333333335,3.0,2.5,0.5000000000000002,0.7978060026648409,12.0,2.5,2.0,10.0,4.0,2.6666666666666665,6.333333333333333,0.5231372549019606,9.0,2.0,2.494438257849294,2.066666666666667,0.0,0.0,19.0,5.0,5.0,0.36856555836285143,0.5081955081955083,0.8264531893004115,6.263157894736842,1.2666666666666666,4.0,3.166666666666667,1.6315789473684212,0.36856555836285143,9.0,2.666666666666667,2.0,6.333333333333333,6.0,7.0,4.5,0.5744408945686897,8.0,2.0,2.5495097567963922,3.0,0.0,0.0,18.0,6.0,5.0,0.25537208617543855,0.34864267676767674,0.6920440051020407,4.999999999999999,0.6428571428571429,7.0,5.5,4.666666666666667,0.25537208617543855,8.0,2.7499999999999996,4.0,4.5,8.0,9.333333333333334,3.7777777777777777,0.598546775658492,7.0,2.0,2.042752923427804,3.3333333333333335,0.0,0.0,17.0,7.0,6.0,0.22876964436739494,0.313860001216323,0.6641471403376165,3.9411764705882355,0.4722222222222222,8.0,6.222222222222222,7.0588235294117645,0.22876964436739494,7.0,2.7777777777777772,4.0,3.7777777777777777,9.0,12.0,3.2,0.5847328244274809,6.0,2.0,1.5362291495737217,3.6666666666666665,0.0,0.0,16.0,8.0,7.0,0.20870223065296084,0.2853798314443476,0.6402222222222224,3.0,0.35555555555555557,9.0,7.0,10.312500000000002,0.20870223065296084,6.0,2.7999999999999994,5.0,3.2,10.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
P237,0.0,10.0,0.05759162303665287,13.0,7.0,2.1213203435596424,1.0,1.0,1.0,20.0,4.0,1.0,0.8155842762285063,1.0,0.9486361279899689,2.5,3.3333333333333335,1.0,1.0,0.3000000000000001,0.8155842762285063,9.0,4.0,1.0,10.0,4.0,16.066666666666666,2.5333333333333337,0.3613445378151264,4.0,1.0,0.9568466729604884,3.295238095238095,0.3095238095238095,0.23076923076923078,19.0,22.0,32.0,0.21597625176165847,0.3132231625621276,0.6237847222222221,1.3157894736842106,0.18095238095238095,7.0,5.733333333333333,18.210526315789473,0.21597625176165847,4.0,3.266666666666667,4.0,2.5333333333333337,15.0,41.83333333333334,2.0,-0.05882352941176548,4.0,1.0,0.5773502691896257,5.921568627450981,0.0,0.0,18.0,17.0,17.0,0.14510257109617092,0.17733603883929305,0.576388888888889,1.1111111111111114,0.11764705882352941,16.0,12.11111111111111,50.333333333333336,0.14510257109617092,4.0,2.8888888888888884,8.0,2.0,18.0,45.33333333333333,1.8888888888888886,-0.062500000000001,2.0,1.0,0.3142696805273545,6.333333333333333,0.0,0.0,17.0,16.0,15.0,0.6727536436356119,0.1653082097106384,0.5555555555555557,1.0,0.1111111111111111,17.0,13.000000000000002,57.0,0.6727536436356119,2.0,2.888888888888888,9.0,1.8888888888888886,18.0,40.00000000000001,1.8823529411764703,-0.06666666666666667,2.0,1.0,0.32218973970892123,6.0,0.0,0.0,16.0,15.0,14.0,0.6775024097816037,0.17448701419372717,0.5588235294117648,1.0,0.11764705882352941,16.0,12.235294117647058,51.0,0.6775024097816037,2.0,2.88235294117647,8.0,1.8823529411764703,17.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
P238,0.0,10.0,0.08163265306122967,12.0,8.0,1.4142135623730951,1.0,1.0,1.0,20.0,4.0,1.0,0.7940682050421137,1.0,0.9248725043402779,2.6999999999999997,3.3333333333333335,1.0,1.0,0.3,0.7940682050421137,8.0,4.0,1.0,10.0,4.0,10.928571428571429,2.7142857142857144,-0.11038961038961057,6.0,1.0,1.385051387833237,2.681318681318681,0.0,0.0,19.0,26.0,48.0,0.3787027847569267,0.38235019286821587,0.4950396825396825,1.1052631578947372,0.2087912087912088,6.0,4.571428571428571,12.842105263157897,0.3787027847569267,6.0,3.2857142857142856,3.0,2.7142857142857144,14.0,50.99999999999999,1.894736842105263,-0.058823529411764955,2.0,1.0,0.30689220499185793,6.666666666666667,0.0,0.0,18.0,17.0,16.0,0.6646054225973728,0.1570465917600372,0.5526315789473685,1.0,0.10526315789473684,18.0,13.73684210526316,63.333333333333336,0.6646054225973728,2.0,2.8947368421052633,9.0,1.894736842105263,19.0,45.333333333333336,1.8888888888888888,-0.062500000000001,2.0,1.0,0.3142696805273545,6.333333333333333,0.0,0.0,17.0,16.0,15.0,0.672753643635612,0.16530820971063842,0.5555555555555556,1.0,0.1111111111111111,17.0,13.0,57.0,0.672753643635612,2.0,2.888888888888889,9.0,1.8888888888888888,18.0,40.0,1.8823529411764706,-0.06666666666666667,2.0,1.0,0.32218973970892123,6.0,0.0,0.0,16.0,15.0,14.0,0.33875120489080196,0.17448701419372717,0.5588235294117647,1.0,0.11764705882352941,16.0,12.235294117647058,51.0,0.33875120489080196,2.0,2.8823529411764706,8.0,1.8823529411764706,17.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
P239,0.0,10.0,-0.10769230769230886,12.0,8.0,1.5811388300841898,1.0,1.0,1.0,20.0,4.0,1.0,0.8775929482543259,1.0,0.9090690113205148,2.3,3.3333333333333335,1.0,1.0,0.29999999999999993,0.8775929482543259,8.0,4.0,1.0,10.0,4.0,13.533333333333335,2.5333333333333337,-0.07954545454545424,4.0,2.0,0.8844332774281066,2.933333333333333,0.1547619047619048,0.11538461538461539,19.0,24.0,42.0,0.4607416247621194,0.3516796610361967,0.5625,1.1052631578947372,0.18095238095238095,6.0,4.8,16.210526315789476,0.4607416247621194,4.0,3.266666666666667,3.0,2.5333333333333337,15.0,51.0,1.8947368421052628,-0.058823529411764955,2.0,1.0,0.30689220499185793,6.666666666666667,0.0,0.0,18.0,17.0,16.0,0.6646054225973729,0.1570465917600372,0.5526315789473686,1.0,0.10526315789473684,18.0,13.736842105263158,63.333333333333336,0.6646054225973729,2.0,2.894736842105263,9.0,1.8947368421052628,19.0,45.333333333333336,1.8888888888888886,-0.062500000000001,2.0,1.0,0.3142696805273545,6.333333333333333,0.0,0.0,17.0,16.0,15.0,0.6727536436356119,0.16530820971063842,0.5555555555555557,1.0,0.1111111111111111,17.0,13.0,57.0,0.6727536436356119,2.0,2.8888888888888884,9.0,1.8888888888888886,18.0,40.00000000000001,1.8823529411764703,-0.06666666666666667,2.0,1.0,0.32218973970892123,6.0,0.0,0.0,16.0,15.0,14.0,0.3387512048908018,0.17448701419372714,0.5588235294117648,1.0,0.11764705882352941,16.0,12.235294117647058,51.0,0.3387512048908018,2.0,2.88235294117647,8.0,1.8823529411764703,17.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
